,funct,article,verb,auxverb,social,family,friend,humans,affect,posemo,negemo,anx,anger,past,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,present,percept,see,hear,feel,bio,body,health,sexual,future,ingest,adverb,preps,conj,negate,pronoun,quant,number,swear,relativ,motion,space,time,ppron,work,achieve,leisure,home,money,relig,death,i,assent,nonfl,filler,we,you,shehe,they,ipron
4d387d6752f49efa48afb2c3aba97263,816.0,86.0,224.0,122.0,216.0,18.0,6.0,18.0,134.0,87.0,45.0,9.0,15.0,49.0,7.0,238.0,28.0,19.0,28.0,33.0,18.0,17.0,67.0,44.0,159.0,41.0,8.0,17.0,13.0,40.0,14.0,10.0,12.0,5.0,7.0,76.0,156.0,85.0,18.0,263.0,34.0,7.0,8.0,224.0,48.0,80.0,93.0,175.0,18.0,32.0,20.0,5.0,6.0,6.0,1.0,65.0,13.0,2.0,5.0,14.0,63.0,20.0,13.0,88.0
4d5c4fd8a061482732fc1d2526839e25,1679.0,201.0,452.0,257.0,267.0,6.0,4.0,41.0,222.0,140.0,80.0,10.0,33.0,96.0,15.0,463.0,62.0,31.0,51.0,89.0,43.0,18.0,132.0,80.0,289.0,62.0,31.0,13.0,14.0,104.0,37.0,25.0,28.0,28.0,16.0,169.0,406.0,175.0,61.0,430.0,71.0,28.0,17.0,558.0,78.0,233.0,240.0,279.0,51.0,42.0,59.0,13.0,29.0,9.0,3.0,179.0,32.0,7.0,14.0,22.0,50.0,22.0,6.0,151.0
4d7ae0617845c6b30eb85b55a991f4c5,2660.0,345.0,687.0,356.0,461.0,6.0,13.0,46.0,449.0,293.0,152.0,16.0,70.0,93.0,20.0,833.0,115.0,106.0,95.0,145.0,61.0,38.0,172.0,177.0,505.0,178.0,89.0,45.0,28.0,151.0,50.0,20.0,56.0,31.0,28.0,255.0,520.0,255.0,85.0,840.0,106.0,39.0,27.0,509.0,85.0,222.0,197.0,565.0,42.0,57.0,118.0,11.0,11.0,22.0,24.0,332.0,49.0,22.0,50.0,22.0,141.0,41.0,29.0,275.0
4d922298b5ea914d186f6a2b31252320,263.0,29.0,78.0,47.0,49.0,1.0,2.0,4.0,33.0,22.0,10.0,3.0,1.0,10.0,3.0,81.0,12.0,9.0,9.0,19.0,5.0,2.0,18.0,14.0,55.0,6.0,2.0,4.0,0.0,13.0,1.0,1.0,3.0,7.0,8.0,26.0,67.0,31.0,2.0,55.0,13.0,6.0,0.0,86.0,10.0,39.0,35.0,36.0,21.0,5.0,14.0,7.0,4.0,2.0,0.0,13.0,3.0,0.0,0.0,1.0,10.0,10.0,2.0,19.0
4da0add98e27cb8a922da3b910a6fc53,2497.0,367.0,607.0,367.0,345.0,12.0,5.0,43.0,240.0,157.0,82.0,10.0,28.0,172.0,23.0,659.0,77.0,55.0,77.0,96.0,55.0,19.0,194.0,131.0,353.0,112.0,56.0,29.0,23.0,132.0,59.0,23.0,13.0,35.0,42.0,189.0,599.0,272.0,54.0,594.0,116.0,44.0,16.0,764.0,132.0,300.0,321.0,388.0,96.0,77.0,84.0,40.0,31.0,11.0,7.0,233.0,11.0,6.0,13.0,11.0,63.0,52.0,29.0,206.0
4db5cb00a50e56ba5a5020a349e5e698,2037.0,217.0,551.0,325.0,335.0,12.0,10.0,34.0,270.0,150.0,117.0,9.0,57.0,154.0,25.0,539.0,65.0,47.0,63.0,81.0,68.0,15.0,149.0,89.0,330.0,116.0,42.0,29.0,28.0,168.0,75.0,25.0,31.0,40.0,42.0,170.0,377.0,205.0,78.0,653.0,99.0,49.0,34.0,540.0,91.0,221.0,222.0,467.0,46.0,52.0,75.0,8.0,31.0,40.0,23.0,324.0,15.0,8.0,14.0,27.0,54.0,38.0,24.0,186.0
4e05b41c8d1de538122d8553798c66fa,75.0,6.0,23.0,16.0,10.0,0.0,2.0,2.0,11.0,7.0,4.0,0.0,2.0,9.0,1.0,16.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,6.0,14.0,3.0,1.0,1.0,1.0,12.0,4.0,3.0,2.0,0.0,4.0,3.0,21.0,6.0,2.0,12.0,8.0,1.0,2.0,30.0,1.0,25.0,4.0,9.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,8.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0
4e5495f585ef8a7d4c5157d8e3eb8365,71.0,6.0,20.0,16.0,12.0,5.0,0.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,16.0,2.0,2.0,0.0,0.0,19.0,1.0,4.0,14.0,0.0,0.0,2.0,32.0,3.0,4.0,11.0,0.0,0.0,0.0,28.0,0.0,25.0,3.0,9.0,0.0,0.0,5.0,0.0,2.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
4e751914f4bb4cccd970a1eb5b9d0285,336.0,35.0,76.0,47.0,40.0,2.0,1.0,2.0,30.0,23.0,7.0,1.0,2.0,15.0,2.0,92.0,11.0,6.0,13.0,22.0,8.0,4.0,19.0,19.0,42.0,9.0,4.0,2.0,1.0,8.0,6.0,2.0,1.0,6.0,0.0,45.0,81.0,39.0,4.0,86.0,22.0,3.0,1.0,102.0,14.0,40.0,47.0,59.0,21.0,9.0,5.0,7.0,5.0,2.0,1.0,42.0,6.0,0.0,0.0,8.0,8.0,0.0,1.0,27.0
4ea019612f27c228477336e385f05dfb,1003.0,100.0,279.0,157.0,107.0,5.0,5.0,8.0,184.0,97.0,85.0,6.0,32.0,62.0,12.0,274.0,43.0,20.0,32.0,62.0,19.0,8.0,56.0,60.0,172.0,58.0,14.0,22.0,20.0,50.0,29.0,13.0,9.0,16.0,1.0,98.0,223.0,84.0,20.0,294.0,42.0,19.0,18.0,283.0,36.0,98.0,143.0,208.0,42.0,40.0,23.0,10.0,11.0,3.0,6.0,160.0,24.0,6.0,13.0,6.0,19.0,18.0,5.0,86.0
4ec2547c597ae83fc133c7eba9eac092,467.0,46.0,111.0,66.0,84.0,1.0,3.0,6.0,68.0,52.0,16.0,1.0,7.0,14.0,2.0,166.0,32.0,16.0,15.0,20.0,27.0,2.0,40.0,24.0,75.0,17.0,4.0,6.0,6.0,16.0,5.0,8.0,2.0,12.0,1.0,34.0,112.0,59.0,16.0,145.0,13.0,3.0,3.0,117.0,18.0,41.0,52.0,91.0,17.0,17.0,7.0,2.0,7.0,10.0,1.0,47.0,2.0,1.0,3.0,4.0,24.0,0.0,16.0,54.0
4ed3b4bb6d3a730f193ff1337afc7741,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4eda3e15c53ef9628fd8c6e7760b5944,3109.0,275.0,758.0,365.0,434.0,7.0,9.0,23.0,389.0,231.0,152.0,19.0,59.0,164.0,27.0,1017.0,99.0,72.0,118.0,145.0,106.0,34.0,356.0,150.0,489.0,128.0,43.0,28.0,48.0,228.0,76.0,53.0,51.0,39.0,51.0,316.0,766.0,333.0,62.0,924.0,171.0,39.0,32.0,1002.0,152.0,356.0,479.0,680.0,83.0,102.0,106.0,34.0,29.0,10.0,17.0,445.0,20.0,6.0,35.0,32.0,159.0,18.0,26.0,244.0
4f187f7647635355feae204a7e3ab15c,211.0,12.0,56.0,38.0,55.0,9.0,2.0,11.0,47.0,26.0,21.0,0.0,10.0,9.0,2.0,54.0,9.0,6.0,5.0,8.0,6.0,0.0,15.0,10.0,41.0,7.0,2.0,3.0,2.0,17.0,5.0,8.0,6.0,5.0,3.0,25.0,40.0,21.0,5.0,82.0,8.0,1.0,6.0,49.0,4.0,18.0,26.0,70.0,8.0,10.0,12.0,5.0,3.0,0.0,0.0,47.0,4.0,0.0,6.0,2.0,12.0,7.0,2.0,12.0
4fe7be93853af48034fb053a0d0a7747,6420.0,922.0,1508.0,936.0,1041.0,56.0,7.0,106.0,802.0,431.0,367.0,51.0,149.0,354.0,83.0,1911.0,300.0,182.0,207.0,340.0,178.0,56.0,465.0,370.0,917.0,212.0,92.0,69.0,38.0,213.0,77.0,99.0,13.0,111.0,33.0,551.0,1351.0,685.0,191.0,1633.0,308.0,120.0,29.0,1494.0,203.0,621.0,631.0,1024.0,266.0,242.0,168.0,64.0,89.0,96.0,55.0,458.0,59.0,38.0,39.0,67.0,249.0,144.0,106.0,609.0
50357485df2ba5f320b135d93b772df1,1895.0,222.0,472.0,255.0,333.0,5.0,2.0,28.0,294.0,205.0,87.0,10.0,26.0,81.0,22.0,604.0,88.0,56.0,47.0,107.0,62.0,33.0,138.0,105.0,320.0,110.0,50.0,29.0,26.0,131.0,47.0,40.0,31.0,31.0,14.0,176.0,414.0,181.0,57.0,556.0,90.0,25.0,7.0,478.0,67.0,165.0,235.0,346.0,61.0,44.0,46.0,19.0,15.0,11.0,10.0,169.0,41.0,9.0,16.0,25.0,111.0,15.0,26.0,210.0
504862f12f8c000ae4358a10d657e8f5,825.0,121.0,200.0,90.0,169.0,17.0,11.0,14.0,120.0,95.0,23.0,3.0,7.0,46.0,7.0,250.0,28.0,17.0,27.0,38.0,35.0,19.0,60.0,46.0,133.0,50.0,24.0,12.0,10.0,39.0,9.0,17.0,4.0,14.0,9.0,61.0,222.0,65.0,18.0,216.0,50.0,15.0,0.0,257.0,35.0,109.0,107.0,151.0,30.0,30.0,24.0,9.0,3.0,14.0,4.0,92.0,10.0,0.0,11.0,12.0,16.0,20.0,11.0,65.0
504db13d07c77ff545a29ea638a727af,118.0,15.0,32.0,18.0,17.0,0.0,0.0,2.0,25.0,16.0,9.0,2.0,5.0,5.0,0.0,32.0,9.0,1.0,7.0,6.0,2.0,1.0,5.0,7.0,24.0,5.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,16.0,32.0,9.0,1.0,20.0,7.0,4.0,1.0,39.0,5.0,12.0,21.0,13.0,14.0,5.0,9.0,2.0,2.0,0.0,2.0,6.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,7.0
50c2bba98d77d4b77870d3422b1e2692,1409.0,112.0,364.0,227.0,314.0,16.0,16.0,24.0,310.0,208.0,94.0,16.0,19.0,61.0,31.0,410.0,50.0,43.0,58.0,73.0,39.0,12.0,107.0,74.0,228.0,64.0,12.0,21.0,20.0,89.0,15.0,33.0,15.0,41.0,27.0,170.0,261.0,189.0,24.0,446.0,49.0,16.0,3.0,313.0,49.0,113.0,145.0,328.0,53.0,55.0,44.0,26.0,10.0,3.0,4.0,152.0,38.0,8.0,17.0,4.0,136.0,28.0,8.0,118.0
511289f0d20ce0bf7112871ef5b846ac,2024.0,219.0,536.0,304.0,389.0,53.0,22.0,49.0,327.0,278.0,49.0,10.0,5.0,111.0,16.0,539.0,54.0,59.0,60.0,94.0,44.0,31.0,172.0,68.0,356.0,110.0,56.0,28.0,22.0,77.0,28.0,16.0,22.0,26.0,11.0,190.0,525.0,206.0,27.0,504.0,106.0,32.0,3.0,730.0,88.0,233.0,417.0,350.0,97.0,73.0,220.0,35.0,22.0,13.0,1.0,218.0,17.0,8.0,7.0,36.0,31.0,47.0,18.0,154.0
51204d8dc77b003b52ede048ce11de1a,1687.0,224.0,416.0,258.0,306.0,1.0,11.0,34.0,251.0,145.0,105.0,28.0,23.0,36.0,24.0,551.0,85.0,56.0,53.0,66.0,78.0,26.0,131.0,91.0,330.0,57.0,22.0,13.0,13.0,95.0,22.0,45.0,29.0,26.0,2.0,116.0,350.0,168.0,74.0,438.0,94.0,27.0,1.0,386.0,48.0,143.0,184.0,240.0,23.0,72.0,23.0,0.0,6.0,8.0,15.0,78.0,4.0,1.0,16.0,67.0,63.0,20.0,12.0,198.0
51aaf5e40d7d5d5cbdac58be1db64ce8,190.0,27.0,49.0,25.0,27.0,1.0,1.0,3.0,35.0,26.0,9.0,0.0,4.0,12.0,5.0,79.0,11.0,2.0,8.0,15.0,13.0,1.0,19.0,14.0,29.0,18.0,9.0,3.0,5.0,11.0,5.0,1.0,3.0,3.0,2.0,17.0,43.0,22.0,5.0,39.0,13.0,6.0,2.0,61.0,7.0,20.0,33.0,20.0,10.0,13.0,8.0,1.0,3.0,3.0,1.0,9.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,19.0
51ad38195cad45484da4149858e4f1b5,5724.0,535.0,1608.0,893.0,1131.0,72.0,26.0,118.0,907.0,608.0,286.0,44.0,85.0,279.0,78.0,1672.0,251.0,132.0,219.0,341.0,147.0,46.0,405.0,318.0,1106.0,352.0,120.0,131.0,67.0,300.0,112.0,58.0,57.0,91.0,78.0,558.0,1193.0,629.0,153.0,1831.0,239.0,49.0,6.0,1455.0,250.0,578.0,589.0,1286.0,96.0,130.0,178.0,44.0,32.0,69.0,39.0,776.0,137.0,13.0,57.0,56.0,291.0,92.0,71.0,545.0
52bdd62b7694995847e70a1f25f03ef9,2758.0,328.0,662.0,349.0,478.0,17.0,11.0,44.0,385.0,235.0,144.0,11.0,50.0,127.0,50.0,870.0,165.0,70.0,61.0,114.0,110.0,29.0,218.0,134.0,458.0,194.0,71.0,75.0,36.0,140.0,41.0,43.0,40.0,34.0,18.0,227.0,636.0,312.0,100.0,751.0,155.0,35.0,17.0,785.0,91.0,330.0,344.0,497.0,65.0,91.0,83.0,18.0,17.0,72.0,26.0,297.0,17.0,5.0,8.0,24.0,105.0,51.0,20.0,254.0
531e0056fe33e3768aa4a702f819dac9,1175.0,144.0,307.0,164.0,126.0,6.0,8.0,12.0,201.0,114.0,84.0,18.0,20.0,63.0,20.0,324.0,32.0,38.0,53.0,70.0,23.0,19.0,73.0,52.0,195.0,65.0,30.0,17.0,11.0,68.0,32.0,17.0,3.0,19.0,17.0,144.0,307.0,99.0,28.0,303.0,53.0,8.0,11.0,495.0,83.0,224.0,179.0,213.0,39.0,24.0,36.0,19.0,25.0,3.0,7.0,165.0,46.0,8.0,12.0,6.0,33.0,3.0,6.0,90.0
539519d42e181b767985e718dc6c907f,5466.0,531.0,1433.0,813.0,849.0,43.0,52.0,112.0,838.0,637.0,195.0,53.0,58.0,263.0,30.0,1544.0,211.0,127.0,181.0,325.0,161.0,64.0,328.0,279.0,1001.0,223.0,73.0,50.0,68.0,322.0,130.0,72.0,96.0,65.0,29.0,567.0,1089.0,516.0,127.0,1693.0,315.0,57.0,11.0,1384.0,173.0,487.0,691.0,1156.0,163.0,108.0,108.0,79.0,36.0,17.0,18.0,854.0,69.0,24.0,23.0,10.0,178.0,71.0,43.0,537.0
53a5777c39b8782d317a903c6f4a1f08,565.0,72.0,149.0,95.0,71.0,11.0,7.0,17.0,102.0,98.0,4.0,0.0,2.0,39.0,1.0,150.0,20.0,13.0,12.0,23.0,11.0,4.0,57.0,20.0,99.0,26.0,9.0,7.0,6.0,21.0,2.0,7.0,4.0,3.0,8.0,54.0,106.0,70.0,7.0,162.0,19.0,6.0,1.0,142.0,13.0,45.0,83.0,104.0,11.0,15.0,32.0,12.0,3.0,5.0,1.0,89.0,6.0,2.0,3.0,1.0,7.0,6.0,1.0,58.0
53f9224b36d89dca99103a83f9df94b0,1895.0,170.0,563.0,287.0,332.0,9.0,4.0,26.0,311.0,165.0,146.0,10.0,86.0,106.0,22.0,546.0,68.0,44.0,70.0,86.0,61.0,11.0,153.0,98.0,384.0,96.0,39.0,29.0,28.0,154.0,66.0,23.0,68.0,32.0,6.0,167.0,334.0,193.0,63.0,710.0,76.0,19.0,69.0,455.0,84.0,201.0,152.0,544.0,16.0,36.0,42.0,16.0,14.0,16.0,20.0,367.0,28.0,9.0,28.0,8.0,130.0,16.0,23.0,166.0
54c63cd1c02d87971a94c40394a21708,2131.0,230.0,577.0,290.0,347.0,15.0,17.0,21.0,348.0,238.0,108.0,14.0,34.0,150.0,25.0,586.0,86.0,63.0,62.0,88.0,44.0,14.0,188.0,94.0,360.0,190.0,77.0,35.0,63.0,155.0,55.0,33.0,25.0,28.0,45.0,221.0,484.0,229.0,48.0,665.0,81.0,24.0,4.0,665.0,98.0,225.0,329.0,451.0,66.0,65.0,98.0,31.0,7.0,11.0,9.0,269.0,23.0,6.0,15.0,23.0,121.0,19.0,19.0,214.0
54de19c35a7e3f964d782bde726439dc,364.0,40.0,80.0,41.0,62.0,2.0,7.0,2.0,54.0,40.0,14.0,2.0,2.0,9.0,3.0,116.0,11.0,10.0,16.0,23.0,9.0,4.0,33.0,29.0,63.0,15.0,7.0,3.0,4.0,9.0,3.0,2.0,1.0,4.0,3.0,33.0,87.0,49.0,12.0,90.0,20.0,3.0,1.0,109.0,21.0,45.0,38.0,59.0,16.0,13.0,9.0,8.0,3.0,1.0,0.0,34.0,2.0,1.0,4.0,4.0,16.0,2.0,3.0,31.0
55032295813b550c206b31445137f34c,231.0,28.0,42.0,24.0,60.0,7.0,6.0,7.0,43.0,28.0,15.0,1.0,6.0,7.0,6.0,75.0,13.0,4.0,14.0,23.0,7.0,6.0,11.0,20.0,28.0,2.0,1.0,0.0,1.0,20.0,2.0,8.0,10.0,4.0,0.0,23.0,49.0,25.0,8.0,68.0,9.0,6.0,4.0,52.0,6.0,23.0,22.0,45.0,3.0,8.0,5.0,7.0,1.0,3.0,6.0,24.0,3.0,2.0,4.0,4.0,12.0,0.0,5.0,23.0
5518b214e29906bc715f9f035054390c,759.0,81.0,211.0,119.0,175.0,15.0,3.0,20.0,112.0,79.0,33.0,5.0,5.0,38.0,8.0,220.0,26.0,13.0,36.0,48.0,20.0,12.0,57.0,47.0,147.0,47.0,23.0,12.0,12.0,39.0,14.0,11.0,15.0,15.0,2.0,76.0,151.0,78.0,30.0,233.0,26.0,15.0,3.0,199.0,26.0,76.0,91.0,164.0,16.0,16.0,31.0,8.0,5.0,12.0,2.0,93.0,21.0,5.0,8.0,13.0,32.0,23.0,3.0,69.0
55688aee3a8e402ae91067045d03212d,2297.0,335.0,536.0,309.0,329.0,12.0,5.0,28.0,254.0,177.0,77.0,12.0,19.0,139.0,25.0,649.0,94.0,64.0,73.0,112.0,67.0,17.0,162.0,108.0,302.0,106.0,53.0,37.0,13.0,59.0,18.0,16.0,6.0,44.0,22.0,216.0,540.0,215.0,34.0,572.0,128.0,59.0,4.0,615.0,60.0,260.0,289.0,344.0,77.0,66.0,84.0,23.0,28.0,16.0,7.0,193.0,16.0,12.0,18.0,11.0,71.0,33.0,36.0,228.0
55698d246d9e1c650bdc268fc061851c,442.0,35.0,111.0,61.0,110.0,13.0,2.0,12.0,74.0,58.0,16.0,3.0,4.0,26.0,6.0,109.0,20.0,12.0,15.0,23.0,6.0,0.0,27.0,23.0,78.0,24.0,10.0,8.0,5.0,30.0,13.0,12.0,5.0,4.0,2.0,41.0,80.0,54.0,13.0,171.0,8.0,4.0,1.0,119.0,21.0,57.0,38.0,134.0,23.0,10.0,14.0,3.0,0.0,2.0,2.0,88.0,11.0,4.0,8.0,1.0,37.0,4.0,4.0,37.0
55a72284594fdda49b22a6610b9b91d6,10777.0,1074.0,2590.0,1444.0,1439.0,34.0,13.0,104.0,1209.0,828.0,375.0,30.0,177.0,685.0,56.0,3283.0,380.0,283.0,325.0,587.0,297.0,91.0,943.0,635.0,1542.0,546.0,209.0,182.0,135.0,390.0,174.0,84.0,52.0,141.0,85.0,1209.0,2385.0,1283.0,212.0,2905.0,527.0,166.0,101.0,3005.0,402.0,1146.0,1392.0,1801.0,390.0,342.0,404.0,124.0,98.0,64.0,33.0,1070.0,137.0,56.0,102.0,153.0,319.0,146.0,113.0,1104.0
55bf5899ee2d53918520cd791702c590,20.0,0.0,8.0,5.0,2.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
55ed9cf7a5509878b208f88a7ca6e517,890.0,97.0,245.0,133.0,175.0,18.0,2.0,18.0,137.0,92.0,44.0,0.0,20.0,66.0,13.0,263.0,36.0,20.0,26.0,45.0,27.0,11.0,73.0,44.0,134.0,37.0,16.0,5.0,15.0,59.0,24.0,19.0,5.0,20.0,13.0,88.0,186.0,91.0,21.0,268.0,44.0,20.0,10.0,274.0,39.0,101.0,131.0,177.0,13.0,24.0,23.0,14.0,14.0,3.0,5.0,89.0,14.0,6.0,11.0,22.0,37.0,24.0,5.0,91.0
561398fccf4432b41202991b3d39623d,1367.0,169.0,349.0,217.0,251.0,21.0,4.0,48.0,233.0,167.0,55.0,7.0,16.0,41.0,12.0,333.0,39.0,21.0,39.0,45.0,43.0,18.0,110.0,44.0,265.0,64.0,27.0,11.0,17.0,68.0,26.0,17.0,18.0,21.0,8.0,121.0,341.0,114.0,18.0,342.0,68.0,19.0,4.0,462.0,79.0,156.0,231.0,240.0,53.0,53.0,65.0,23.0,11.0,20.0,2.0,141.0,14.0,15.0,13.0,21.0,52.0,12.0,14.0,102.0
561555f83169f7641125477eae6eeeea,763.0,93.0,173.0,105.0,141.0,4.0,4.0,13.0,110.0,71.0,38.0,6.0,12.0,31.0,9.0,203.0,21.0,18.0,22.0,29.0,21.0,17.0,59.0,36.0,120.0,41.0,10.0,10.0,17.0,75.0,30.0,17.0,14.0,7.0,16.0,58.0,187.0,79.0,25.0,203.0,26.0,18.0,6.0,220.0,27.0,101.0,89.0,154.0,20.0,24.0,37.0,17.0,5.0,5.0,6.0,82.0,7.0,3.0,3.0,7.0,41.0,14.0,10.0,49.0
56173d830ae0ba6874aea1eef74f79f7,1033.0,96.0,275.0,152.0,159.0,0.0,1.0,8.0,116.0,69.0,44.0,3.0,10.0,54.0,16.0,325.0,43.0,27.0,63.0,41.0,39.0,10.0,80.0,53.0,163.0,63.0,35.0,12.0,15.0,46.0,24.0,11.0,8.0,24.0,3.0,78.0,173.0,108.0,18.0,396.0,40.0,8.0,0.0,252.0,43.0,127.0,77.0,283.0,13.0,25.0,34.0,7.0,8.0,8.0,8.0,179.0,7.0,5.0,5.0,3.0,93.0,4.0,4.0,113.0
563379bf20f2380dd5fc7195c0069289,1135.0,108.0,400.0,180.0,215.0,11.0,6.0,19.0,217.0,114.0,101.0,9.0,57.0,52.0,12.0,371.0,36.0,34.0,56.0,57.0,39.0,11.0,107.0,48.0,303.0,68.0,27.0,19.0,14.0,103.0,32.0,20.0,31.0,20.0,24.0,96.0,215.0,94.0,50.0,403.0,59.0,13.0,35.0,291.0,46.0,107.0,132.0,296.0,46.0,17.0,54.0,13.0,10.0,7.0,6.0,215.0,28.0,5.0,12.0,22.0,51.0,2.0,6.0,107.0
564b5be839219d34ac91b2fa031aed61,1634.0,181.0,460.0,243.0,251.0,18.0,3.0,40.0,342.0,139.0,202.0,15.0,111.0,84.0,18.0,484.0,74.0,54.0,60.0,87.0,49.0,16.0,103.0,99.0,317.0,83.0,40.0,19.0,20.0,156.0,65.0,33.0,43.0,28.0,26.0,153.0,345.0,175.0,52.0,508.0,58.0,18.0,94.0,431.0,46.0,184.0,186.0,360.0,59.0,33.0,63.0,30.0,13.0,27.0,12.0,257.0,37.0,10.0,32.0,7.0,61.0,13.0,22.0,148.0
5651e94ff56b2549066153a04fe38261,1696.0,159.0,433.0,229.0,304.0,11.0,10.0,30.0,272.0,184.0,84.0,8.0,31.0,69.0,30.0,545.0,70.0,46.0,59.0,91.0,72.0,35.0,147.0,86.0,281.0,48.0,23.0,9.0,14.0,93.0,33.0,30.0,28.0,35.0,3.0,157.0,353.0,195.0,48.0,510.0,92.0,29.0,17.0,443.0,80.0,166.0,190.0,359.0,31.0,42.0,35.0,8.0,3.0,9.0,1.0,198.0,21.0,6.0,18.0,21.0,99.0,15.0,26.0,151.0
5695f8fd554fdccde590eb1be7d051db,2026.0,203.0,589.0,335.0,447.0,35.0,14.0,35.0,394.0,212.0,179.0,21.0,50.0,64.0,50.0,593.0,75.0,47.0,111.0,111.0,63.0,55.0,100.0,114.0,417.0,122.0,38.0,28.0,40.0,175.0,76.0,44.0,42.0,50.0,34.0,167.0,397.0,168.0,77.0,647.0,106.0,32.0,14.0,604.0,80.0,228.0,278.0,489.0,49.0,49.0,45.0,23.0,18.0,31.0,17.0,273.0,23.0,3.0,13.0,27.0,155.0,22.0,12.0,158.0
56dad9e6bc5b111f733c20da58fc8083,18.0,1.0,5.0,3.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,4.0,2.0,0.0,0.0,6.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57073726980cb535c14932f6d9fa96fb,11.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57118d9a71e91b6568471ffbd7077415,5050.0,461.0,1405.0,755.0,858.0,14.0,17.0,102.0,954.0,474.0,473.0,32.0,261.0,267.0,79.0,1392.0,203.0,126.0,179.0,241.0,133.0,40.0,335.0,278.0,977.0,286.0,93.0,91.0,75.0,426.0,140.0,89.0,117.0,65.0,92.0,573.0,935.0,531.0,89.0,1702.0,209.0,47.0,126.0,1317.0,191.0,485.0,611.0,1228.0,128.0,101.0,153.0,56.0,44.0,45.0,37.0,826.0,112.0,6.0,58.0,44.0,273.0,41.0,44.0,474.0
5757a0be6a9fba552680eb1106df3673,5656.0,528.0,1508.0,844.0,1011.0,26.0,30.0,128.0,1104.0,706.0,387.0,22.0,153.0,266.0,46.0,1698.0,194.0,127.0,172.0,284.0,129.0,47.0,544.0,334.0,1057.0,266.0,131.0,81.0,47.0,290.0,109.0,81.0,42.0,66.0,65.0,704.0,1399.0,621.0,236.0,1525.0,207.0,84.0,44.0,1608.0,273.0,615.0,679.0,1108.0,99.0,135.0,197.0,149.0,23.0,18.0,10.0,804.0,211.0,88.0,69.0,55.0,136.0,49.0,64.0,417.0
5768075580faa60973ca2c926dd51546,611.0,78.0,139.0,92.0,84.0,4.0,3.0,6.0,57.0,37.0,20.0,1.0,5.0,34.0,6.0,161.0,22.0,15.0,24.0,31.0,11.0,5.0,42.0,32.0,81.0,41.0,21.0,8.0,12.0,25.0,11.0,3.0,0.0,11.0,13.0,48.0,142.0,74.0,11.0,153.0,24.0,18.0,0.0,172.0,27.0,64.0,81.0,97.0,35.0,21.0,20.0,9.0,3.0,3.0,0.0,59.0,4.0,3.0,5.0,1.0,28.0,3.0,6.0,56.0
